simulation_id,finalist_1,finalist_2,finalist_pair_key,champion,runner_up,semifinalists,fallback_mapping_used
6185,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6186,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6187,Spain,England,England vs Spain,Spain,England,,True
6188,Spain,England,England vs Spain,Spain,England,,True
6189,Spain,England,England vs Spain,England,Spain,,True
6190,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6191,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6192,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6193,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6194,Spain,England,England vs Spain,England,Spain,,True
6195,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6196,Spain,England,England vs Spain,Spain,England,,True
6197,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6198,Spain,England,England vs Spain,Spain,England,,True
6199,Spain,England,England vs Spain,Spain,England,,True
6200,Spain,England,England vs Spain,England,Spain,,True
6201,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6202,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6203,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6204,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6205,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6206,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6207,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6208,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6209,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6210,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6211,Spain,England,England vs Spain,Spain,England,,True
6212,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6213,Spain,England,England vs Spain,Spain,England,,True
6214,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6215,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6216,Spain,England,England vs Spain,England,Spain,,True
6217,Spain,England,England vs Spain,England,Spain,,True
6218,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6219,Spain,England,England vs Spain,Spain,England,,True
6220,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6221,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6222,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6223,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6224,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6225,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6226,Spain,England,England vs Spain,England,Spain,,True
6227,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6228,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6229,Spain,England,England vs Spain,Spain,England,,True
6230,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6231,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6232,Spain,England,England vs Spain,Spain,England,,True
6233,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6234,Spain,England,England vs Spain,Spain,England,,True
6235,Spain,England,England vs Spain,Spain,England,,True
6236,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6237,Spain,England,England vs Spain,Spain,England,,True
6238,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6239,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6240,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6241,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6242,Spain,England,England vs Spain,England,Spain,,True
6243,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6244,Spain,England,England vs Spain,Spain,England,,True
6245,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6246,Spain,England,England vs Spain,Spain,England,,True
6247,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6248,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6249,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6250,Spain,England,England vs Spain,Spain,England,,True
6251,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6252,Spain,England,England vs Spain,England,Spain,,True
6253,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6254,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6255,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6256,Spain,England,England vs Spain,Spain,England,,True
6257,Spain,England,England vs Spain,England,Spain,,True
6258,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6259,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6260,Spain,England,England vs Spain,Spain,England,,True
6261,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6262,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6263,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6264,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6265,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6266,Spain,England,England vs Spain,England,Spain,,True
6267,Spain,England,England vs Spain,Spain,England,,True
6268,Spain,England,England vs Spain,England,Spain,,True
6269,Spain,England,England vs Spain,Spain,England,,True
6270,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6271,Spain,England,England vs Spain,England,Spain,,True
6272,Spain,England,England vs Spain,Spain,England,,True
6273,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6274,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6275,Spain,England,England vs Spain,Spain,England,,True
6276,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6277,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6278,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6279,Spain,England,England vs Spain,Spain,England,,True
6280,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6281,Spain,England,England vs Spain,Spain,England,,True
6282,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6283,Spain,England,England vs Spain,Spain,England,,True
6284,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6285,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6286,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6287,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6288,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6289,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6290,Spain,England,England vs Spain,Spain,England,,True
6291,Spain,England,England vs Spain,Spain,England,,True
6292,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6293,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6294,Spain,England,England vs Spain,Spain,England,,True
6295,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6296,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6297,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6298,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6299,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6300,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6301,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6302,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6303,Spain,England,England vs Spain,England,Spain,,True
6304,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6305,Spain,England,England vs Spain,England,Spain,,True
6306,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6307,Spain,England,England vs Spain,England,Spain,,True
6308,Spain,England,England vs Spain,England,Spain,,True
6309,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6310,Spain,England,England vs Spain,England,Spain,,True
6311,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6312,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6313,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6314,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6315,Spain,England,England vs Spain,England,Spain,,True
6316,Spain,England,England vs Spain,England,Spain,,True
6317,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6318,Spain,England,England vs Spain,England,Spain,,True
6319,Spain,England,England vs Spain,England,Spain,,True
6320,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6321,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6322,Spain,England,England vs Spain,Spain,England,,True
6323,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6324,Spain,England,England vs Spain,Spain,England,,True
6325,Spain,England,England vs Spain,Spain,England,,True
6326,Spain,England,England vs Spain,England,Spain,,True
6327,Spain,England,England vs Spain,England,Spain,,True
6328,Spain,England,England vs Spain,Spain,England,,True
6329,Spain,England,England vs Spain,England,Spain,,True
6330,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6331,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6332,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6333,Spain,England,England vs Spain,Spain,England,,True
6334,Spain,England,England vs Spain,England,Spain,,True
6335,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6336,Spain,England,England vs Spain,England,Spain,,True
6337,Spain,England,England vs Spain,England,Spain,,True
6338,Spain,England,England vs Spain,Spain,England,,True
6339,Spain,England,England vs Spain,England,Spain,,True
6340,Spain,England,England vs Spain,England,Spain,,True
6341,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6342,Spain,England,England vs Spain,Spain,England,,True
6343,Spain,England,England vs Spain,Spain,England,,True
6344,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6345,Spain,England,England vs Spain,England,Spain,,True
6346,Spain,England,England vs Spain,England,Spain,,True
6347,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6348,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6349,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6350,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6351,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6352,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6353,Spain,England,England vs Spain,England,Spain,,True
6354,Spain,England,England vs Spain,Spain,England,,True
6355,Spain,England,England vs Spain,Spain,England,,True
6356,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6357,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6358,Spain,England,England vs Spain,Spain,England,,True
6359,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6360,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6361,Spain,England,England vs Spain,Spain,England,,True
6362,Spain,England,England vs Spain,England,Spain,,True
6363,Spain,England,England vs Spain,Spain,England,,True
6364,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6365,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6366,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6367,Spain,England,England vs Spain,England,Spain,,True
6368,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6369,Spain,England,England vs Spain,England,Spain,,True
6370,Spain,England,England vs Spain,England,Spain,,True
6371,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6372,Spain,England,England vs Spain,England,Spain,,True
6373,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6374,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6375,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6376,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6377,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6378,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6379,Spain,England,England vs Spain,Spain,England,,True
6380,Spain,England,England vs Spain,Spain,England,,True
6381,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6382,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6383,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6384,Spain,England,England vs Spain,Spain,England,,True
6385,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6386,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6387,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6388,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6389,Spain,England,England vs Spain,Spain,England,,True
6390,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6391,Spain,England,England vs Spain,England,Spain,,True
6392,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6393,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6394,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6395,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6396,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6397,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6398,Spain,England,England vs Spain,England,Spain,,True
6399,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6400,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6401,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6402,Spain,England,England vs Spain,Spain,England,,True
6403,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6404,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6405,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6406,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6407,Spain,England,England vs Spain,Spain,England,,True
6408,Spain,England,England vs Spain,Spain,England,,True
6409,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6410,Spain,England,England vs Spain,Spain,England,,True
6411,Spain,England,England vs Spain,Spain,England,,True
6412,Spain,England,England vs Spain,England,Spain,,True
6413,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6414,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6415,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6416,Spain,England,England vs Spain,Spain,England,,True
6417,Spain,England,England vs Spain,Spain,England,,True
6418,Spain,England,England vs Spain,Spain,England,,True
6419,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6420,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6421,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6422,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6423,Spain,England,England vs Spain,Spain,England,,True
6424,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6425,Spain,England,England vs Spain,England,Spain,,True
6426,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6427,Spain,England,England vs Spain,Spain,England,,True
6428,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6429,Spain,England,England vs Spain,Spain,England,,True
6430,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6431,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6432,Spain,England,England vs Spain,Spain,England,,True
6433,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6434,Spain,England,England vs Spain,England,Spain,,True
6435,Spain,England,England vs Spain,Spain,England,,True
6436,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6437,Spain,England,England vs Spain,England,Spain,,True
6438,Spain,England,England vs Spain,Spain,England,,True
6439,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6440,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6441,Spain,England,England vs Spain,England,Spain,,True
6442,Spain,England,England vs Spain,England,Spain,,True
6443,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6444,Spain,England,England vs Spain,Spain,England,,True
6445,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6446,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6447,Spain,England,England vs Spain,Spain,England,,True
6448,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6449,Spain,England,England vs Spain,England,Spain,,True
6450,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6451,Spain,England,England vs Spain,England,Spain,,True
6452,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6453,Spain,England,England vs Spain,England,Spain,,True
6454,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6455,Spain,England,England vs Spain,Spain,England,,True
6456,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6457,Spain,England,England vs Spain,England,Spain,,True
6458,Spain,England,England vs Spain,England,Spain,,True
6459,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6460,Spain,England,England vs Spain,England,Spain,,True
6461,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6462,Spain,England,England vs Spain,Spain,England,,True
6463,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6464,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6465,Spain,England,England vs Spain,England,Spain,,True
6466,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6467,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6468,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6469,Spain,England,England vs Spain,Spain,England,,True
6470,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6471,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6472,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6473,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6474,Spain,England,England vs Spain,Spain,England,,True
6475,Spain,England,England vs Spain,England,Spain,,True
6476,Spain,England,England vs Spain,Spain,England,,True
6477,Spain,England,England vs Spain,Spain,England,,True
6478,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
6479,Spain,England,England vs Spain,Spain,England,,True
6480,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
6481,Spain,England,England vs Spain,England,Spain,,True
6482,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
